"etf_tck_cd","tck_iem_cd","mkt_vlu","fc_sec_eng_nm","fc_sec_krl_nm","stk_qty","wht_pct","sec_tp"
VT,GVA,1607749,Granite Construction Inc.,그래니트 컨스트럭션,25944,0.003,ST
VT,"1898",1493836,China Coal Energy Co. Ltd. Class H,중국석탄에너지,1279000,0.003,-
VT,"2331",1394992,Sohgo Security Services Co. Ltd.,소고시큐리티,238700,0.003,-
VT,VSH,1505651,Vishay Intertechnology Inc.,비 쉐이 인터테크놀로지,67518,0.003,ST
VT,"3064",1629595,MonotaRO Co. Ltd.,모노타로,139144,0.003,-
VT,ANN.AX,1425989,Ansell Ltd.,-,80814,0.003,-
VT,"3336.KL",1375817,IJM Corp. Bhd.,-,2131720,0.003,-
VT,GIFLF,1428526,Grifols SA,-,168916,0.003,-
VT,SLVM,1375361,Sylvamo Corp.,실바모,20049,0.003,ST
VT,HELE,1241788,Helen of Troy Ltd.,헬렌 오브 토이,13390,0.003,ST
VT,"4065.KL",1319863,PPB Group Bhd.,-,435840,0.003,-
VT,"3888",1388914,Kingsoft Corp. Ltd.,금산소프트웨어,482200,0.003,-
VT,JKCEMENT.BO,1290729,JK Cement Ltd.,-,24553,0.003,-
VT,"11790",1286369,SKC Co. Ltd.,SKC,10566,0.003,ST
VT,"7180",1297943,Kyushu Financial Group Inc.,규슈파이낸셜그룹,219970,0.003,-
VT,AWR,1433039,American States Water Co.,아메리칸 스테이츠 워터 컴퍼니즈,19747,0.003,ST
VT,NOD.OL,1458725,Nordic Semiconductor ASA,-,109824,0.003,-
VT,"6532",1529876,BayCurrent Consulting Inc.,베이커런트컨설팅,75570,0.003,-
VT,"6967",1395010,Shinko Electric Industries Co. Ltd.,신코전기공업,39900,0.003,-
VT,"1818",1426497,Zhaojin Mining Industry Co. Ltd. Class H,산동초금광업,852000,0.003,-
VT,FL,1225490,Foot Locker Inc.,풋 락커,49177,0.003,ST
VT,"6121.TWO",1255448,Simplo Technology Co. Ltd.,-,95640,0.003,-
VT,HNSDF,1312988,Hensoldt AG,-,35636,0.003,-
VT,KINV B,1283697,Kinnevik AB,-,156826,0.003,-
VT,CNMD,1226270,CONMED Corp.,콘메드,17690,0.003,ST
VT,GRI.L,1230868,Grainger plc,-,401129,0.003,-
VT,"28050",1653486,Samsung E&A Co. Ltd.,삼성E&A,94870,0.003,ST
VT,PGNY,1444347,Progyny Inc.,프로지니,50484,0.003,ST
VT,ATS.TO,1469561,ATS Corp.,-,45413,0.003,-
VT,"3105.TWO",1318911,Win Semiconductors Corp.,-,246151,0.003,-
VT,STRA,1341752,Strategic Education Inc.,스트래티직 에듀케이션,12125,0.003,ST
VT,"8954",1525110,Orix JREIT Inc.,오릭스리츠,1539,0.003,-
VT,FRSH,1531111,Freshworks Inc. Class A,프레시웍스,120655,0.003,ST
VT,CORT,1511662,Corcept Therapeutics Inc.,코셉트 테라퓨틱스,46527,0.003,ST
VT,"1988",1363812,China Minsheng Banking Corp. Ltd. Class H,중국민생은행,3946512,0.003,-
VT,HPOL-B.ST,1525874,Hexpol AB,-,137650,0.003,-
VT,KGTFF,1338552,Krung Thai Bank PCL (Foreign),-,2873375,0.003,-
VT,"2501",1317706,Sapporo Holdings Ltd.,삿포로홀딩스,37500,0.003,-
VT,TCM1.F,1471022,Siam Cement PCL (Foreign),-,240406,0.003,-
VT,ENVX,1373481,Enovix Corp.,이노빅스,88841,0.003,ST
VT,"002714.SHE",1373661,Muyuan Foods Co. Ltd. Class A,Muyuan Foodstuff Co Ltd,229148,0.003,ST
VT,"1015.KL",1346475,AMMB Holdings Bhd.,-,1482673,0.003,-
VT,"8088",1596114,Iwatani Corp.,이와타니 인터네셔널,27400,0.003,-
VT,"8233",1408517,Takashimaya Co. Ltd.,다카시마야,83400,0.003,-
VT,AMED,1703165,Amedisys Inc.,아메디시스,18553,0.003,ST
VT,GO,1240533,Grocery Outlet Holding Corp.,그로서리 아울렛 홀딩,56082,0.003,ST
VT,JDEPF,1299973,JDE Peet's NV,-,65177,0.003,-
VT,"4210.SR",1244837,Saudi Research & Media Group,-,22649,0.003,-
VT,MULTIPLY,1537837,Multiply Group PJSC,-,2759644,0.003,-
VT,MEOH,1643416,Methanex Corp.,-,34039,0.003,ST
VT,ATZ.TO,1506317,Aritzia Inc.,-,53221,0.003,-
VT,"241",1305532,Alibaba Health Information Technology Ltd.,알리건강,3270000,0.003,-
VT,AUB,1697425,Atlantic Union Bankshares Corp.,아틀란틱 유니언 뱅크셰어즈,51672,0.003,ST
VT,BILL.ST,1240577,Billerud AB,-,133946,0.003,-
VT,"9202",1612289,ANA Holdings Inc.,올니폰 항공,87230,0.003,-
VT,CDR.WA,1294688,CD Projekt SA,-,37534,0.003,-
VT,KWR,1293623,Quaker Chemical Corp.,퀘이커 케미컬,7623,0.003,ST
VT,"390",1358171,China Railway Group Ltd. Class H,중국중철,2462000,0.003,-
VT,CMPC.SN,1278265,Empresas CMPC SA,-,679611,0.003,-
VT,EXX.JO,1397599,Exxaro Resources Ltd.,-,141825,0.003,-
VT,RXO,1713531,RXO Inc.,RXO,65527,0.003,ST
VT,EBC,1327736,Eastern Bankshares Inc.,이스턴 뱅크셰어즈,94974,0.003,ST
VT,OFSS.NS,1597849,Oracle Financial Services Software Ltd.,-,13503,0.003,-
VT,GNW,1584726,Genworth Financial Inc. Class A,젠워스 파이낸셜,262372,0.003,ST
VT,KLIC,1549091,Kulicke & Soffa Industries Inc.,쿨릭 앤 소파 인더스트리즈,31492,0.003,ST
VT,C09.SI,1265501,City Developments Ltd.,-,332900,0.003,-
VT,CATY,1456256,Cathay General Bancorp,캐세이 제네랄 뱅크코프,38607,0.003,ST
VT,IIFL.BO,1244557,IIFL Finance Ltd.,-,200640,0.003,-
VT,AGR,1361083,Avangrid Inc.,아반그리드,38308,0.003,ST
VT,BAKKA.OL,1519578,Bakkafrost P/F,-,30000,0.003,-
VT,NHF.AX,1282406,nib holdings Ltd./Australia,-,263080,0.003,-
VT,"3269",1507929,Advance Residence Investment Corp.,어드밴스레지던스리츠,740,0.003,-
VT,"5901",1433664,Toyo Seikan Group Holdings Ltd.,도요제관그룹홀딩스,91200,0.003,-
VT,BOUBYAN,1615061,Boubyan Bank KSCP,-,873462,0.003,-
VT,PLX.PA,1379242,Pluxee NV,-,48983,0.003,-
VT,"3231",1475160,Nomura Real Estate Holdings Inc.,노무라부동산홀딩스,58600,0.003,-
VT,"6886",1267384,Huatai Securities Co. Ltd. Class H,화태증권,1149764,0.003,-
VT,FIBRAPL14.MX,1333082,Prologis Property Mexico SA de CV,-,407975,0.003,-
VT,PETRONET.NS,1685183,Petronet LNG Ltd.,-,426252,0.003,-
VT,FUN,1414150,Six Flags Entertainment Corp.,-,42672,0.003,-
VT,LXP,1412916,Lexington Realty Trust Class B,엘엑스피 인터스트리알,154925,0.003,ST
VT,SW.PA,1653887,Sodexo SA,-,18360,0.003,-
VT,SCHAEFFLER.BO,1426431,Schaeffler India Ltd.,-,25170,0.003,-
VT,AC.TO,1416704,Air Canada,-,108275,0.003,-
VT,"8985",1404470,Japan Hotel REIT Investment Corp.,니폰 호텔 기금투자,2909,0.003,-
VT,AZZ,1293396,AZZ Inc.,애즈,16743,0.003,ST
VT,"8804",1704249,Tokyo Tatemono Co. Ltd.,도쿄타테모노,107100,0.003,-
VT,BLX.TO,1283670,Boralex Inc. Class A,-,52406,0.003,-
VT,"600276.SHG",1329939,Jiangsu Hengrui Pharmaceuticals Co. Ltd. Class A,Jiangsu Hengrui Medicine Co Ltd,251616,0.003,ST
VT,"384",1666033,China Gas Holdings Ltd.,차이나가스,1859474,0.003,-
VT,COROMANDEL.BO,1497223,Coromandel International Ltd.,-,78055,0.003,-
VT,"1339",1539152,People's Insurance Co. Group of China Ltd. Class H,인민보험그룹,4492000,0.003,-
VT,"780",1365283,Tongcheng Travel Holdings Ltd.,TONGCHENGTRAVEL,688400,0.003,-
VT,TXG,1233830,"10X Genomics Inc. Class A",텐엑스 제노믹스,63436,0.003,ST
VT,BKKPF,1303984,Bangkok Bank PCL (Foreign),-,367148,0.003,-
VT,SAM,1623476,Boston Beer Co. Inc. Class A,보스턴비어,5322,0.003,ST
VT,AZRG.TA,1299026,Azrieli Group Ltd.,-,22234,0.003,-
VT,PLUS.L,1382364,Plus500 Ltd.,-,48084,0.003,-
VT,ACXIF,1528315,Acciona SA,-,12914,0.003,-
VT,"6471",1468851,NSK Ltd.,닛폰정공,301100,0.003,-
VT,LLC.AX,1371571,Lendlease Corp. Ltd.,-,381359,0.003,-
VT,CLVT,1378072,Clarivate plc,클라라베이트,242192,0.003,ST
VT,QHOLDING,1551513,Q Holding PJSC,-,2026401,0.003,-
VT,"6525",1437816,Kokusai Electric Corp.,고쿠사이일렉트릭,48900,0.003,-
VT,ALK-B.CO,1709540,ALK-Abello A/S,-,78249,0.003,-
VT,HIW,1699957,Highwoods Properties Inc.,하이우즈 프로퍼티즈,64711,0.003,ST
VT,"1944",1577841,Kinden Corp.,긴덴,78900,0.003,-
VT,VLPNF,1699923,voestalpine AG,-,62879,0.003,-
VT,FORTIS.NS,1652935,Fortis Healthcare Ltd.,-,290036,0.003,-
VT,AZLGF,1599812,Azelis Group NV,-,89351,0.003,-
VT,"10120",1433109,LS Electric Co. Ltd.,LS ELECTRIC,9019,0.003,ST
VT,RUI.PA,1485057,Rubis SCA,-,52714,0.003,-
VT,PRIM,1484127,Primoris Services Corp.,프리모리스 서비스,29748,0.003,ST
VT,PBH.TO,1341833,Premium Brands Holdings Corp. Class A,-,19481,0.003,-
VT,NTCO3.SA,1596958,Natura & Co. Holding SA,-,574463,0.003,-
VT,ASAI3.SA,1523859,Sendas Distribuidora S/A,-,823842,0.003,-
VT,"6969",1232027,Smoore International Holdings Ltd.,SMOORE INTL,1018000,0.003,-
VT,"1570",1244306,Kum Yang Co. Ltd.,금양,20076,0.003,ST
VT,"2212",1573047,Yamazaki Baking Co. Ltd.,야마자키제빵,76200,0.003,-
VT,VIS.MC,1486384,Viscofan SA,-,22671,0.003,-
VT,"9863",1408410,Zhejiang Leapmotor Technology Co. Ltd.,LEAPMOTOR,411500,0.003,-
VT,NSR.AX,1344413,National Storage REIT,-,877044,0.003,-
VT,DNB,1640890,Dun & Bradstreet Holdings Inc.,던 앤 브래드스트리트 홀딩스,177202,0.003,ST
VT,CWK,1408232,Cushman & Wakefield plc,쿠시맨 앤 웨이크필드,135407,0.003,ST
VT,JJSF,1407747,J&J Snack Foods Corp.,제이앤제이 스낵 푸즈,8670,0.003,ST
VT,"6481",1235867,THK Co. Ltd.,THK,68900,0.003,-
VT,ORDS.QA,1295777,Ooredoo QPSC,-,461773,0.003,-
VT,SLOIF,1618321,Soitec,-,14576,0.003,-
VT,BHF,1611641,Brighthouse Financial Inc.,브라이트하우스 파이낸셜,37186,0.003,ST
VT,"348370",1306061,Enchem Co. Ltd.,엔켐,8052,0.003,ST
VT,CUYTF,1350417,Colruyt Group N.V,-,28293,0.003,-
VT,BOH,1227669,Bank of Hawaii Corp.,뱅크 오브 하와이,21459,0.003,ST
VT,QFIN,1254630,Qifu Technology Inc. ADR,"360 디지테크",63590,0.003,ST
VT,"3311",1506129,China State Construction International Holdings Ltd.,중국건설국제,1107750,0.003,-
VT,BGN.MI,1262285,Banca Generali SPA,-,31446,0.003,-
VT,LCID,1376777,Lucid Group Inc.,루시드,527501,0.003,ST
VT,"4208",1225083,UBE Corp.,UBE,69500,0.003,-
VT,PHTCF,1228325,PLDT Inc.,-,50085,0.003,-
VT,EKTA-B.ST,1228495,Elekta AB Class B,-,197036,0.003,-
VT,"6417",1245040,Sankyo Co. Ltd.,산쿄,114500,0.003,-
VT,SHO,1341819,Sunstone Hotel Investors Inc.,선스톤 호텔 인베스터즈,128281,0.003,ST
VT,PRESTIGE.BO,1688905,Prestige Estates Projects Ltd.,-,74609,0.003,-
VT,BNL,1598775,Broadstone Net Lease Inc.,브로드스톤 넷 리스,100742,0.003,ST
VT,QQ.L,1676857,QinetiQ Group plc,-,300301,0.003,-
VT,BRFS3.SA,1628419,BRF SA,-,401545,0.003,-
VT,URBN,1518152,Urban Outfitters Inc.,어반 아웃피터,36983,0.003,ST
VT,BEZQ.TA,1258619,Bezeq The Israeli Telecommunication Corp. Ltd.,-,1122558,0.003,-
VT,"47050",1299170,Posco International Corp.,포스코인터내셔널,27573,0.003,ST
VT,FCR-UN.TO,1310573,First Capital REIT,-,121968,0.003,-
VT,RIOT,1455910,Riot Blockchain Inc.,라이엇 블록체인,159290,0.003,ST
VT,FLUIF,1704050,Fluidra SA,-,81734,0.003,-
VT,"6460",1340128,Sega Sammy Holdings Inc.,세가사미홀딩스,90200,0.003,-
VT,KOYJF,1607849,Kemira Oyj,-,66030,0.003,-
VT,"8230.SR",1493797,Al Rajhi Co. for Co-operative Insurance,-,29743,0.003,-
VT,-,1227003,Metcash Ltd.,-,521415,0.003,-
VT,SKT,1670897,Tanger Factory Outlet Centers Inc.,탠저 팩토리 아울렛 센터즈,61634,0.003,ST
VT,"2445.KL",1482546,Kuala Lumpur Kepong Bhd.,-,339300,0.003,-
VT,CMIG4.SA,1704913,Cia Energetica de Minas Gerais Preference Shares,-,963664,0.003,-
VT,BBY.L,1443412,Balfour Beatty plc,-,313400,0.003,-
VT,ME8U.SI,1683322,Mapletree Industrial Trust,-,1082692,0.003,-
VT,"6305",1630356,Hitachi Construction Machinery Co. Ltd.,히타치건기,60800,0.003,-
VT,"0LNT.L",1574323,Fugro NV,-,65283,0.003,-
VT,"914",1625841,Anhui Conch Cement Co. Ltd. Class H,해라시멘트,683500,0.003,-
VT,"9749",1603588,Fuji Soft Inc.,후지소프트,35500,0.003,-
VT,GLENMARK.NS,1371391,Glenmark Pharmaceuticals Ltd.,-,93013,0.003,-
VT,CDE,1311876,Coeur Mining Inc.,코어 마이닝,233430,0.003,ST
VT,NUVL,1417975,Nuvalent Inc. Class A,뉴발렌트,18692,0.003,ST
VT,THULE.ST,1477547,Thule Group AB,-,56572,0.003,-
VT,FUPPF,1524739,FUCHS PETROLUB SE Preference Shares,-,33354,0.003,-
VT,"51900",1295032,LG H&H Co. Ltd.,LG생활건강,5185,0.003,ST
VT,PUREHEALTH,1666898,Pure Health Holding PJSC,-,1450568,0.003,-
VT,"6770.TW",1589043,Powerchip Semiconductor Manufacturing Corp.,-,1925000,0.003,-
VT,ACO-X.TO,1244402,Atco Ltd./Canada Class I,-,43685,0.003,-
VT,MCY.NZ,1519205,Mercury NZ Ltd.,-,379901,0.003,-
VT,CCRO3.SA,1315867,CCR SA,-,631944,0.003,-
VT,SULZF,1352311,Sulzer AG,-,9780,0.003,-
VT,CSAN3.SA,1699014,Cosan SA,-,701452,0.003,-
VT,CALM,1373019,Cal-Maine Foods Inc.,칼-메인 푸드,22468,0.003,ST
VT,SRP.L,1306950,Serco Group plc,-,577013,0.003,-
VT,QFLS.QA,1420441,Qatar Fuel QSC,-,346556,0.003,-
VT,BSANTANDER.SN,1336296,Banco Santander Chile,-,28450727,0.003,-
VT,RNG,1363808,RingCentral Inc. Class A,링 센트랄,48362,0.003,ST
VT,WERN,1263473,Werner Enterprises Inc.,워너 엔터프라이즈,35263,0.003,ST
VT,HBR.L,1475361,Harbour Energy plc,-,375765,0.003,-
VT,"7729",1626533,Tokyo Seimitsu Co. Ltd.,도쿄정밀,21200,0.003,-
VT,ARCH,1602525,Arch Resources Inc.,아치 리소시즈,10527,0.003,ST
VT,ADNT,1282547,Adient plc,애디언트,51904,0.003,ST
VT,"0QQ0.L",1651233,Bkw AG,-,10345,0.003,-
VT,NYKAA.NS,1645904,FSN E-Commerce Ventures Ltd.,-,779388,0.003,-
VT,"9024",1652624,Seibu Holdings Inc.,세이부홀딩스,119588,0.003,-
VT,TCBI,1588417,Texas Capital Bancshares Inc.,텍사스 캐피탈 뱅크셰어즈,25980,0.003,ST
VT,CCL.L,1327269,Carnival plc,-,77246,0.003,-
VT,VEA.AX,1253006,Viva Energy Group Ltd.,-,599021,0.003,-
VT,"4751",1549047,CyberAgent Inc.,사이버에이전트,247168,0.003,-
VT,GMRINFRA.NS,1616741,GMR Airports Infrastructure Ltd.,-,1400213,0.003,-
VT,ISMAF,1545717,Indra Sistemas SA,-,75273,0.003,-
VT,"360ONE.NS",1451100,"360 ONE WAM Ltd.",-,123607,0.003,-
VT,IOSP,1591962,Innospec Inc.,이노스펙,12881,0.003,ST
VT,NHI,1603778,National Health Investors Inc.,내셔날 헬스 인베스터즈,23679,0.003,ST
VT,SRBNK.OL,1239659,SpareBank 1 SR-Bank ASA,-,101213,0.003,-
VT,CPK,1245938,Chesapeake Utilities Corp.,체사피크 유틸리티스,11732,0.003,ST
VT,NPH.JO,1427321,Northam Platinum Holdings Ltd.,-,204034,0.003,-
VT,"5947",1331559,Rinnai Corp.,린나이,58400,0.003,-
VT,"2002",1645929,Nisshin Seifun Group Inc.,닛신제분그룹,142620,0.003,-
VT,"9201",1285250,Japan Airlines Co. Ltd.,일본항공,81345,0.003,-
VT,OMAB.MX,1335656,Grupo Aeroportuario del Centro Norte SAB de CV Class B,-,157488,0.003,-
VT,ENKAI.IS,1279243,Enka Insaat ve Sanayi AS,-,1016217,0.003,-
VT,"3197",1660428,Skylark Holdings Co. Ltd.,스카이라크홀딩스,124647,0.003,-
VT,SCHB.OL,1512622,Schibsted ASA Class B,-,54068,0.003,-
VT,"6030",1673999,CITIC Securities Co. Ltd. Class H,중신증권,1142134,0.003,-
VT,FIBK,1283668,First Interstate BancSystem Inc. Class A,퍼스트 인터스테이트 뱅크시스템,46225,0.003,ST
VT,KSS,1411608,Kohl's Corp.,콜스,61401,0.003,ST
VT,"24110",1651976,Industrial Bank of Korea,기업은행,162267,0.003,ST
VT,BNMDF,1520210,Banca Mediolanum SPA,-,137953,0.003,-
VT,FLT.AX,1711953,Flight Centre Travel Group Ltd.,-,127490,0.003,-
VT,PAGS,1265115,Pagseguro Digital Ltd. Class A,페그세구로 디지털,108222,0.003,ST
VT,NMIH,1470459,NMI Holdings Inc. Class A,NMI 홀딩스,43198,0.003,ST
VT,RPD,1582304,Rapid7 Inc.,래피드7,36602,0.003,ST
VT,AVA,1595451,Avista Corp.,에비스타,46098,0.003,ST
VT,"2784",1228736,Alfresa Holdings Corp.,알프레사홀딩스,89400,0.003,-
VT,"1969",1265030,Takasago Thermal Engineering Co. Ltd.,다카사고열학,35500,0.003,-
VT,FIBI.TA,1402927,First International Bank Of Israel Ltd.,-,36940,0.003,-
VT,EVH,1273984,Evolent Health Inc. Class A,이볼런트 헬스,66631,0.003,ST
VT,IGT,1358891,International Game Technology plc,인터내셔날 게임 테크놀로지,66417,0.003,ST
VT,RAIFF,1243986,Raiffeisen Bank International AG,-,72005,0.003,-
VT,EPC,1277559,Edgewell Personal Care Co.,에지웰 퍼스탈 케어,31788,0.003,ST
VT,JUBLFOOD.NS,1490443,Jubilant Foodworks Ltd.,-,221030,0.003,-
VT,"2310.SR",1569866,Sahara International Petrochemical Co.,-,201890,0.003,-
VT,FLS.CO,1697096,FLSmidth & Co. A/S,-,34155,0.003,-
VT,ESE,1462261,ESCO Technologies Inc.,에스코 테크놀로지,13921,0.003,ST
VT,CVBF,1245676,CVB Financial Corp.,CVB 파이낸셜,72255,0.003,ST
VT,"6862",1636328,Haidilao International Holding Ltd.,하이디라오,911000,0.003,-
VT,SPSAF,1582339,Sopra Steria Group,-,8137,0.003,-
VT,BE,1453291,Bloom Energy Corp. Class A,블룸 에너지,118733,0.003,ST
VT,ICICIPRULI.NS,1584376,ICICI Prudential Life Insurance Co. Ltd.,-,218545,0.003,-
VT,ROO.L,1266824,Deliveroo plc Class A,-,766046,0.003,-
VT,DNLI,1684378,Denali Therapeutics Inc.,디날리 테라퓨틱스,72540,0.003,ST
VT,ZIM,1267192,ZIM Integrated Shipping Services Ltd.,짐 인티그레이티드 쇼핑 서비스,57158,0.003,ST
VT,PRFT,1546806,Perficient Inc.,퍼피션트,20682,0.003,ST
VT,CPLE6.SA,1259387,Cia Paranaense de Energia Preference Shares,-,757000,0.003,-
VT,"0QNN.L",1376787,Burckhardt Compression Holding AG,-,2096,0.003,-
VT,THNPF,1697024,Technip Energies NV,-,75536,0.003,-
VT,"47810",1607166,Korea Aerospace Industries Ltd.,한국항공우주,41870,0.003,ST
VT,GHC,1264786,Graham Holdings Co. Class B,그레이엄 홀딩스,1808,0.003,ST
VT,"8439",1264422,Tokyo Century Corp.,도쿄센추리,134480,0.003,-
VT,SONACOMS.BO,1618932,Sona Blw Precision Forgings Ltd.,-,210880,0.003,-
VT,BAJAJHLDNG.NS,1619192,Bajaj Holdings & Investment Ltd.,-,15833,0.003,-
VT,GSEFF,1537883,Covivio SA/France,-,32161,0.003,-
VT,PPH.JO,1544820,Pepkor Holdings Ltd.,-,1502121,0.003,-
VT,TWST,1708044,Twist Bioscience Corp.,트위스트 바이오사이언스,34660,0.003,ST
VT,CRI,1291826,Carter's Inc.,카터즈,20846,0.003,ST
VT,CCS,1339632,Century Communities Inc.,센츄리 커뮤니티스,16405,0.003,ST
VT,WEB.AX,1270658,Webjet Ltd.,-,213221,0.003,-
VT,APOLLOTYRE.BO,1398360,Apollo Tyres Ltd.,-,215699,0.003,-
VT,WIPRO.BO,1604938,Wipro Ltd.,-,259983,0.003,-
VT,APAM,1474453,Artisan Partners Asset Management Inc. Class A,아티산 파트너즈 애셋 매니지먼트,35727,0.003,ST
VT,CARBORUNIV.BO,1377300,Carborundum Universal Ltd.,-,68907,0.003,-
VT,"2282",1690701,NH Foods Ltd.,닛폰햄,56300,0.003,-
VT,"8418",1309194,Yamaguchi Financial Group Inc.,야마구찌파이낸셜그룹,114400,0.003,-
VT,STAA,1434536,STAAR Surgical Co.,스타 서지칼,30131,0.003,ST
VT,"358",1492839,Jiangxi Copper Co. Ltd. Class H,강서동업,750000,0.003,-
VT,WWLNF,1540490,Worldline SA/France,-,141360,0.003,-
VT,MTRN,1251929,Materion Corp.,마테리온,11578,0.003,ST
VT,SCHA.OL,1417639,Schibsted ASA Class A,-,48144,0.003,-
VT,NWL,1579077,Newell Brands Inc.,뉴웰 브랜즈,246346,0.003,ST
VT,ADT,1276594,ADT Inc.,에이디티,167973,0.003,ST
VT,"7459",1707474,MediPal Holdings Corp.,메디팔홀딩스,112000,0.003,-
VT,KTY.WA,1273080,Grupa Kety SA,-,5728,0.003,-
VT,THERMAX.BO,1294779,Thermax Ltd.,-,20185,0.003,-
VT,BHVN,1552821,Biohaven Ltd.,바이오헤이븐,44737,0.003,ST
VT,"8334",1433871,Gunma Bank Ltd.,군마은행,222600,0.003,-
VT,PEGA,1591636,Pegasystems Inc.,페가시스템즈,26295,0.003,ST
VT,NOSPF,1611037,Neoen SA,-,39833,0.003,-
VT,ROG,1366390,Rogers Corp.,로저스,11329,0.003,ST
VT,EQC,1245033,Equity Commonwealth,웨키티 커먼웰스,64177,0.003,ST
VT,BHC,1247609,Bausch Health Cos. Inc.,보쉬 헬스 컴퍼니스,178909,0.003,ST
VT,VRLA.PA,1514846,Verallia SA,-,41630,0.003,-
VT,ENOV,1479486,Enovis Corp.,이노비스,32732,0.003,ST
VT,IEL.AX,1579902,IDP Education Ltd.,-,156994,0.003,-
VT,GRKZF,1660916,Opap SA,-,105931,0.003,-
VT,SBLK,1567268,Star Bulk Carriers Corp.,스타 벌크 캐리어즈,64285,0.003,ST
VT,EPAC,1246958,Enerpac Tool Group Corp. Class A,에너팩 툴 그룹,32660,0.003,ST
VT,"5938",1479791,Lixil Corp.,릭실,140400,0.003,-
VT,MTX,1397420,Minerals Technologies Inc.,미네랄스 테크놀로지스,16804,0.003,ST
VT,HUSQ-B.ST,1525739,Husqvarna AB,-,190795,0.003,-
VT,SVYSF,1389545,Solvay SA Class A,-,39404,0.003,-
VT,GRT.JO,1225903,Growthpoint Properties Ltd.,-,1835540,0.003,-
VT,BDX.WA,1241964,Budimex SA,-,7178,0.003,-
VT,DFY.TO,1492867,Definity Financial Corp.,-,45405,0.003,-
VT,RVNL.BO,1666493,Rail Vikas Nigam Ltd.,-,334796,0.003,-
VT,UNF,1333988,UniFirst Corp./MA,유니퍼스트,7777,0.003,ST
VT,BL,1574092,Blackline Inc.,블랙라인,32489,0.003,ST
VT,FCF,1243549,First Commonwealth Financial Corp.,퍼스트 커먼웰스 파이낸셜,90047,0.003,ST
VT,MPW,1573744,Medical Properties Trust Inc.,메디칼 프로퍼티즈,365138,0.003,ST
VT,TOTS3.SA,1381486,TOTVS SA,-,253784,0.003,-
VT,"6012.KL",1326381,Maxis Bhd.,-,1773800,0.003,-
VT,NCNO,1539068,nCino Inc.,엔시노,48937,0.003,ST
VT,RWC.AX,1402998,Reliance Worldwide Corp. Ltd.,-,469290,0.003,-
VT,CRVL,1355513,CorVel Corp.,코벨,5331,0.003,ST
VT,YELP,1371731,Yelp Inc. Class A,옐프,37124,0.003,ST
VT,"601225.SHG",1337401,Shaanxi Coal Industry Co. Ltd. Class A,Shaanxi Coal Industry Co Ltd,377300,0.003,ST
VT,AZA.ST,1687072,Avanza Bank Holding AB,-,69634,0.003,-
VT,AWC.AX,1675187,Alumina Ltd.,-,1496563,0.003,-
VT,"1066.KL",1363476,RHB Bank Bhd.,-,1167550,0.003,-
VT,"600309.SHG",1472783,Wanhua Chemical Group Co. Ltd. Class A,Wanhua Chemical Group Co Ltd,132600,0.003,ST
VT,CRC-F,1283028,Central Retail Corp. PCL,-,1536600,0.003,-
VT,CSTM,1379197,Constellium SE Class A,콘스텔리움,73167,0.003,ST
VT,MF.PA,1646267,Wendel SE,-,18624,0.003,-
VT,FROTO.IS,1276194,Ford Otomotiv Sanayi AS,-,36954,0.003,-
VT,"9533",1228425,Toho Gas Co. Ltd.,도호가스,50500,0.003,-
VT,IG.MI,1312435,Italgas SPA,-,265764,0.003,-
VT,ADNOCDIST,1577369,Abu Dhabi National Oil Co. for Distribution PJSC,-,1711235,0.003,-
VT,"6186",1241412,China Feihe Ltd.,차이나페이흐,2691000,0.003,-
VT,SFR.AX,1529777,Sandfire Resources Ltd.,-,263386,0.003,-
VT,"3092",1510096,ZOZO Inc.,ZOZO,60400,0.003,-
VT,VLOUF,1476615,Vallourec SACA,-,93932,0.003,-
VT,"8252",1380414,Marui Group Co. Ltd.,마루이그룹,97800,0.003,-
VT,ALGM,1333012,Allegro MicroSystems Inc.,알레그로 마이크로시스템즈,47203,0.003,ST
VT,SHOO,1700925,Steven Madden Ltd.,스티븐 메이든,40211,0.003,ST
VT,"9513",1393017,Electric Power Development Co. Ltd.,덴겐개발,89100,0.003,-
VT,AI,1445219,C3.ai Inc. Class A,시쓰리 에이아이,49904,0.003,ST
VT,SHC.L,1478255,Shaftesbury Capital plc,-,845255,0.003,-
VT,"2290.SR",1534265,Yanbu National Petrochemical Co.,-,157295,0.003,-
VT,BBAJIOO.MX,1290241,Banco del Bajio SA,-,425238,0.003,-
VT,KOMB.PR,1282817,Komercni Banka AS,-,38399,0.003,-
