"etf_tck_cd","ediv_dt","ddn_amt","aed_stkp_ddn_amt","ddn_bse_dt","ddn_pym_dt","pba_dt","ddn_pym_fcy_cd"
BUCK,"20231226",0.11,0.11,"20231227","20231229","20230310",Monthly
BUCK,"20230627",0.1,0.1,"20230628","20230703","20230310",Monthly
BUCK,"20240425",0.14,0.14,"20240426","20240430","20240111",Monthly
BUCK,"20230726",0.1,0.1,"20230727","20230731","20230310",Monthly
BUCK,"20240524",0.14,0.14,"20240528","20240531","20240111",Monthly
BUCK,"20230525",0.1,0.1,"20230526","20230531","20230310",Monthly
BUCK,"20240726",0.2,0.2,"20240726","20240731","20240111",Monthly
BUCK,"20230927",0.1,0.1,"20230928","20230929","20230310",Monthly
BUCK,"20240625",0.2,0.2,"20240625","20240701","20240111",Monthly
BUCK,"20221227",0.10259,0.10259,"20221228","20221230","20221226",Monthly
BUCK,"20221125",0.03993,0.03993,"20221128","20221130","20221123",Monthly
BUCK,"20230126",0.1,0.1,"20230127","20230131","20230125",Monthly
BUCK,"20230327",0.1,0.1,"20230328","20230331","20230310",Monthly
BUCK,"20231026",0.1,0.1,"20231027","20231031","20230310",Monthly
BUCK,"20240226",0.25,0.25,"20240227","20240229","20240111",Monthly
BUCK,"20230223",0.1,0.1,"20230224","20230228","20230222",Monthly
BWA,"20240603",0.11,0.11,"20240603","20240617","20240424",Quarterly
BWA,"20230228",0.16983,0.1495,"20230301","20230315","20230209",Quarterly
BWA,"20231130",0.11,0.11,"20231201","20231215","20231108",Quarterly
BWA,"20230531",0.16983,0.1495,"20230601","20230615","20230427",Quarterly
BWA,"20230831",0.11,0.11,"20230901","20230915","20230626",Quarterly
BWA,"20220831",0.16983,0.1495,"20220901","20220915","20220728",Quarterly
BWA,"20240229",0.11,0.11,"20240301","20240315","20240207",Quarterly
BWA,"20221130",0.16983,0.1495,"20221201","20221215","20221110",Quarterly
BXP,"20230629",0.98,0.98,"20230630","20230731","20230620",Quarterly
BXP,"20221229",0.98,0.98,"20221230","20230130","20221219",Quarterly
BXP,"20230330",0.98,0.98,"20230331","20230428","20230320",Quarterly
BXP,"20220929",0.98,0.98,"20220930","20221031","20220916",Quarterly
BXP,"20240628",0.98,0.98,"20240628","20240731","20240612",Quarterly
BXP,"20230928",0.98,0.98,"20230929","20231031","20230905",Quarterly
BXP,"20231228",0.98,0.98,"20231229","20240130","20231218",Quarterly
BXP,"20240327",0.98,0.98,"20240328","20240430","20240318",Quarterly
BY,"20221107",0.09,0.09,"20221108","20221122","20221025",Quarterly
BY,"20240806",0.09,0.09,"20240806","20240820","20240723",Quarterly
BY,"20230508",0.09,0.09,"20230509","20230523","20230427",Quarterly
BY,"20240506",0.09,0.09,"20240507","20240521","20240423",Quarterly
BY,"20231106",0.09,0.09,"20231107","20231121","20231027",Quarterly
BY,"20230807",0.09,0.09,"20230808","20230822","20230727",Quarterly
BY,"20240205",0.09,0.09,"20240206","20240220","20240125",Quarterly
BY,"20230206",0.09,0.09,"20230207","20230221","20230126",Quarterly
BYD,"20230914",0.16,0.16,"20230915","20231015","20230815",Quarterly
BYD,"20240314",0.17,0.17,"20240315","20240415","20240229",Quarterly
BYD,"20230314",0.16,0.16,"20230315","20230415","20230214",Quarterly
BYD,"20221216",0.15,0.15,"20221219","20230115","20221208",Quarterly
BYD,"20240614",0.17,0.17,"20240615","20240715","20240513",Quarterly
BYD,"20230614",0.16,0.16,"20230615","20230715","20230505",Quarterly
BYD,"20231221",0.16,0.16,"20231222","20240115","20231207",Quarterly
BYD,"20220929",0.15,0.15,"20220930","20221015","20220915",Quarterly
CABO,"20231127",2.95,2.95,"20231128","20231215","20231116",Quarterly
CABO,"20230526",2.85,2.85,"20230530","20230616","20230519",Quarterly
CABO,"20230828",2.95,2.95,"20230829","20230915","20230818",Quarterly
CABO,"20221128",2.85,2.85,"20221129","20221216","20221118",Quarterly
CABO,"20230217",2.85,2.85,"20230221","20230310","20230207",Quarterly
CABO,"20240216",2.95,2.95,"20240220","20240308","20240206",Quarterly
CABO,"20240524",2.95,2.95,"20240528","20240614","20240516",Quarterly
CABO,"20220829",2.85,2.85,"20220830","20220916","20220819",Quarterly
CAC,"20231012",0.42,0.42,"20231013","20231031","20230926",Quarterly
CAC,"20240111",0.42,0.42,"20240115","20240131","20231219",Quarterly
CAC,"20230713",0.42,0.42,"20230714","20230731","20230627",Quarterly
CAC,"20240715",0.42,0.42,"20240715","20240731","20240625",Quarterly
CAC,"20230112",0.42,0.42,"20230113","20230131","20221220",Quarterly
CAC,"20240412",0.42,0.42,"20240415","20240430","20240326",Quarterly
CAC,"20221013",0.4,0.4,"20221014","20221031","20220927",Quarterly
CAC,"20230413",0.42,0.42,"20230414","20230428","20230327",Quarterly
CADE,"20231214",0.235,0.235,"20231215","20240102","20231025",Quarterly
CADE,"20230614",0.235,0.235,"20230615","20230703","20230426",Quarterly
CADE,"20220914",0.22,0.22,"20220915","20221003","20220727",Quarterly
CADE,"20221214",0.22,0.22,"20221215","20230103","20221026",Quarterly
CADE,"20230314",0.235,0.235,"20230315","20230403","20230125",Quarterly
CADE,"20240614",0.25,0.25,"20240614","20240701","20240424",Quarterly
CADE,"20230914",0.235,0.235,"20230915","20231002","20230726",Quarterly
CADE,"20240314",0.25,0.25,"20240315","20240401","20240124",Quarterly
CAH,"20230331",0.4957,0.4957,"20230403","20230415","20230210",Quarterly
CAH,"20221230",0.4957,0.4957,"20230103","20230115","20221108",Quarterly
CAH,"20230630",0.5006,0.5006,"20230703","20230715","20230511",Quarterly
CAH,"20240701",0.5056,0.5056,"20240701","20240715","20240507",Quarterly
CAH,"20231002",0.5006,0.5006,"20231003","20231015","20230809",Quarterly
CAH,"20220930",0.4957,0.4957,"20221003","20221015","20220810",Quarterly
CAH,"20231229",0.5006,0.5006,"20240102","20240115","20231114",Quarterly
CAH,"20240328",0.5006,0.5006,"20240401","20240415","20240206",Quarterly
CAL,"20230322",0.07,0.07,"20230323","20230406","20230309",Quarterly
CAL,"20240327",0.07,0.07,"20240328","20240412","20240314",Quarterly
CAL,"20231220",0.07,0.07,"20231221","20240105","20231207",Quarterly
CAL,"20230907",0.07,0.07,"20230908","20230929","20230824",Quarterly
CAL,"20240605",0.07,0.07,"20240605","20240620","20240523",Quarterly
CAL,"20230608",0.07,0.07,"20230609","20230628","20230525",Quarterly
CAL,"20221221",0.07,0.07,"20221222","20230106","20221208",Quarterly
CAL,"20220908",0.07,0.07,"20220909","20220930","20220825",Quarterly
CALM,"20240130",0.116,0.116,"20240131","20240215","20240103",Quarterly
CALM,"20231031",0.006,0.006,"20231101","20231116","20231003",Quarterly
CALM,"20230124",1.351,1.351,"20230125","20230209","20221228",Quarterly
CALM,"20230804",0.755,0.755,"20230807","20230822","20230723",Quarterly
CALM,"20221025",0.853,0.853,"20221026","20221110",-,Quarterly
CALM,"20240805",0.77,0.77,"20240805","20240820","20240723",Quarterly
CALM,"20230425",2.199,2.199,"20230426","20230511","20230328",Quarterly
CALM,"20240430",0.997,0.997,"20240501","20240516","20240402",Quarterly
CAR,"20231214",10.0,10.0,"20231215","20231221","20231205",Other
CARR,"20240621",0.19,0.19,"20240621","20240808","20240606",Quarterly
CARR,"20230504",0.185,0.185,"20230505","20230524","20230420",Quarterly
CARR,"20221027",0.15,0.15,"20221028","20221121","20221013",Quarterly
CARR,"20221221",0.185,0.185,"20221222","20230210","20221207",Quarterly
CARR,"20231026",0.185,0.185,"20231027","20231120","20231012",Quarterly
CARR,"20230622",0.185,0.185,"20230623","20230810","20230608",Quarterly
CARR,"20231220",0.19,0.19,"20231221","20240209","20231206",Quarterly
CARR,"20240502",0.19,0.19,"20240503","20240522","20240418",Quarterly
CASS,"20231204",0.3,0.3,"20231205","20231215","20231017",Quarterly
CASS,"20230602",0.29,0.29,"20230605","20230615","20230418",Quarterly
CASS,"20230302",0.29,0.29,"20230303","20230315","20230124",Quarterly
CASS,"20230901",0.29,0.29,"20230905","20230915","20230718",Quarterly
CASS,"20221202",0.29,0.29,"20221205","20221215","20221018",Quarterly
CASS,"20220901",0.28,0.28,"20220902","20220915","20220719",Quarterly
CASS,"20240304",0.3,0.3,"20240305","20240315","20240123",Quarterly
CASS,"20240604",0.3,0.3,"20240604","20240614","20240416",Quarterly
CASY,"20230428",0.38,0.38,"20230501","20230515","20230307",Quarterly
CASY,"20240801",0.5,0.5,"20240801","20240815","20240611",Quarterly
CASY,"20231031",0.43,0.43,"20231101","20231115","20230911",Quarterly
CASY,"20240430",0.43,0.43,"20240501","20240515","20240307",Quarterly
CASY,"20230131",0.38,0.38,"20230201","20230215","20221206",Quarterly
CASY,"20240131",0.43,0.43,"20240201","20240215","20231211",Quarterly
CASY,"20230731",0.43,0.43,"20230801","20230815","20230606",Quarterly
CASY,"20221031",0.38,0.38,"20221101","20221115","20220907",Quarterly
CAT,"20230720",1.3,1.3,"20230721","20230818","20230614",Quarterly
CAT,"20230119",1.2,1.2,"20230120","20230217","20221214",Quarterly
CAT,"20240419",1.3,1.3,"20240422","20240520","20240410",Quarterly
CAT,"20231020",1.3,1.3,"20231023","20231120","20231011",Quarterly
CAT,"20240119",1.3,1.3,"20240122","20240220","20231213",Quarterly
CAT,"20221021",1.2,1.2,"20221024","20221118","20221012",Quarterly
CAT,"20240722",1.41,1.41,"20240722","20240820","20240612",Quarterly
CAT,"20230421",1.2,1.2,"20230424","20230519","20230412",Quarterly
CATY,"20221128",0.34,0.34,"20221129","20221209","20221117",Quarterly
CATY,"20220829",0.34,0.34,"20220830","20220909","20220818",Quarterly
CATY,"20230526",0.34,0.34,"20230530","20230609","20230518",Quarterly
CATY,"20240227",0.34,0.34,"20240228","20240311","20240215",Quarterly
CATY,"20230829",0.34,0.34,"20230830","20230911","20230817",Quarterly
CATY,"20231128",0.34,0.34,"20231129","20231211","20231116",Quarterly
CATY,"20230224",0.34,0.34,"20230227","20230309","20230216",Quarterly
CATY,"20240530",0.34,0.34,"20240530","20240610","20240516",Quarterly
CB,"20230615",0.86,0.86,"20230616","20230707","20230517",Quarterly
CB,"20230316",0.83,0.83,"20230317","20230410","20230223",Quarterly
CB,"20230914",0.86,0.86,"20230915","20231006","20230810",Quarterly
CB,"20220915",0.83,0.83,"20220916","20221007","20220811",Quarterly
CB,"20231214",0.86,0.86,"20231215","20240105","20231116",Quarterly
CB,"20240614",0.91,0.91,"20240614","20240705","20240516",Quarterly
CB,"20240314",0.86,0.86,"20240315","20240405","20240222",Quarterly
CB,"20221215",0.83,0.83,"20221216","20230106","20221117",Quarterly
CBAN,"20230208",0.11,0.11,"20230209","20230223","20230126",Quarterly
CBAN,"20240206",0.1125,0.1125,"20240207","20240221","20240124",Quarterly
CBAN,"20240507",0.1125,0.1125,"20240508","20240522","20240424",Quarterly
CBAN,"20230808",0.11,0.11,"20230809","20230823","20230726",Quarterly
CBAN,"20231107",0.11,0.11,"20231108","20231122","20231025",Quarterly
CBAN,"20230509",0.11,0.11,"20230510","20230524","20230427",Quarterly
CBAN,"20240807",0.1125,0.1125,"20240807","20240821","20240724",Quarterly
CBAN,"20221103",0.1075,0.1075,"20221104","20221118","20221020",Quarterly
CBU,"20230614",0.44,0.44,"20230615","20230710","20230517",Quarterly
CBU,"20240614",0.45,0.45,"20240614","20240710","20240515",Quarterly
CBU,"20230314",0.44,0.44,"20230315","20230410","20230215",Quarterly
CBU,"20220914",0.44,0.44,"20220915","20221010","20220720",Quarterly
CBU,"20230914",0.45,0.45,"20230915","20231010","20230719",Quarterly
CBU,"20231214",0.45,0.45,"20231215","20240110","20231115",Quarterly
CBU,"20240314",0.45,0.45,"20240315","20240410","20240214",Quarterly
CBU,"20221214",0.44,0.44,"20221215","20230110","20221116",Quarterly
CCBG,"20220909",0.17,0.17,"20220912","20220926","20220825",Quarterly
CCBG,"20230908",0.2,0.2,"20230911","20230925","20230824",Quarterly
CCBG,"20231201",0.2,0.2,"20231204","20231218","20231116",Quarterly
CCBG,"20221202",0.17,0.17,"20221205","20221219","20221117",Quarterly
CCBG,"20240610",0.21,0.21,"20240610","20240624","20240530",Quarterly
CCBG,"20230602",0.18,0.18,"20230605","20230620","20230525",Quarterly
CCBG,"20240308",0.21,0.21,"20240311","20240325","20240229",Quarterly
CCBG,"20230303",0.18,0.18,"20230306","20230320","20230223",Quarterly
CCI,"20230314",1.565,1.565,"20230315","20230331","20230207",Quarterly
CCI,"20240314",1.565,1.565,"20240315","20240328","20240221",Quarterly
CCI,"20230914",1.565,1.565,"20230915","20230929","20230721",Quarterly
CCI,"20240614",1.565,1.565,"20240614","20240628","20240522",Quarterly
CCI,"20231214",1.565,1.565,"20231215","20231229","20231018",Quarterly
CCI,"20230614",1.565,1.565,"20230615","20230630","20230501",Quarterly
CCI,"20220914",1.47,1.47,"20220915","20220930","20220725",Quarterly
CCI,"20221214",1.565,1.565,"20221215","20221230","20221019",Quarterly
CCJ,"20221129",0.0884,0.0884,"20221130","20221215","20220209",Annual
CCJ,"20231129",0.0883,0.0883,"20231130","20231215","20231031",Annual
CCNE,"20240531",0.175,0.175,"20240531","20240614","20240514",Quarterly
CCNE,"20230531",0.175,0.175,"20230601","20230615","20230509",Quarterly
CCNE,"20231130",0.175,0.175,"20231201","20231215","20231114",Quarterly
CCNE,"20230831",0.175,0.175,"20230901","20230915","20230808",Quarterly
CCNE,"20220831",0.175,0.175,"20220901","20220915","20220809",Quarterly
CCNE,"20240229",0.175,0.175,"20240301","20240315","20240213",Quarterly
CCNE,"20221130",0.175,0.175,"20221201","20221215","20221108",Quarterly
CCNE,"20230228",0.175,0.175,"20230301","20230315","20230214",Quarterly
CDRE,"20240201",0.0875,0.0875,"20240202","20240216","20240123",Quarterly
CDRE,"20221031",0.08,0.08,"20221101","20221114","20221020",Quarterly
CDRE,"20240802",0.0875,0.0875,"20240802","20240816","20240723",Quarterly
CDRE,"20230803",0.08,0.08,"20230804","20230818","20230725",Quarterly
CDRE,"20240502",0.0875,0.0875,"20240503","20240517","20240423",Quarterly
CDRE,"20230202",0.08,0.08,"20230203","20230217","20230124",Quarterly
CDRE,"20230504",0.08,0.08,"20230505","20230519","20230425",Quarterly
CDRE,"20231102",0.08,0.08,"20231103","20231117","20231024",Quarterly
CDW,"20240223",0.62,0.62,"20240226","20240312","20240207",Quarterly
CDW,"20230524",0.59,0.59,"20230525","20230613","20230503",Quarterly
CDW,"20240523",0.62,0.62,"20240524","20240611","20240501",Quarterly
CDW,"20221123",0.59,0.59,"20221125","20221209","20221102",Quarterly
CDW,"20231122",0.62,0.62,"20231124","20231212","20231101",Quarterly
CDW,"20230824",0.59,0.59,"20230825","20230912","20230802",Quarterly
CDW,"20230223",0.59,0.59,"20230224","20230310","20230208",Quarterly
CDW,"20220824",0.5,0.5,"20220825","20220909","20220803",Quarterly
CE,"20221028",0.7,0.7,"20221031","20221114","20221019",Quarterly
CE,"20230428",0.7,0.7,"20230501","20230515","20230419",Quarterly
CE,"20240216",0.7,0.7,"20240220","20240305","20240207",Quarterly
CE,"20230217",0.7,0.7,"20230221","20230307","20230208",Quarterly
CE,"20240426",0.7,0.7,"20240429","20240513","20240417",Quarterly
CE,"20230728",0.7,0.7,"20230731","20230814","20230719",Quarterly
CE,"20240730",0.7,0.7,"20240730","20240812","20240717",Quarterly
CE,"20231027",0.7,0.7,"20231030","20231113","20231018",Quarterly
CEG,"20230224",0.282,0.282,"20230227","20230310","20230216",Quarterly
CEG,"20240529",0.3525,0.3525,"20240529","20240610","20240501",Quarterly
CEG,"20240307",0.3525,0.3525,"20240308","20240319","20240226",Quarterly
CEG,"20220812",0.141,0.141,"20220815","20220909","20220726",Quarterly
CEG,"20231116",0.282,0.282,"20231117","20231208","20231102",Quarterly
CEG,"20230811",0.282,0.282,"20230814","20230908","20230801",Quarterly
CEG,"20221114",0.141,0.141,"20221115","20221209","20221031",Quarterly
CEG,"20230511",0.282,0.282,"20230512","20230609","20230426",Quarterly
CEIX,"20230216",1.1,1.1,"20230217","20230228","20230207",Quarterly
CEIX,"20230512",1.1,1.1,"20230515","20230523","20230502",Quarterly
CEIX,"20221114",1.05,1.05,-,"20221123","20221101",Quarterly
CF,"20230512",0.4,0.4,"20230515","20230531","20230503",Quarterly
CF,"20221114",0.4,0.4,"20221115","20221130","20221012",Quarterly
CF,"20230814",0.4,0.4,"20230815","20230831","20230706",Quarterly
CF,"20240214",0.5,0.5,"20240215","20240229","20240131",Quarterly
CF,"20231114",0.4,0.4,"20231115","20231130","20231017",Quarterly
CF,"20220812",0.4,0.4,"20220815","20220831","20220714",Quarterly
CF,"20230214",0.4,0.4,"20230215","20230228","20230131",Quarterly
CF,"20240514",0.5,0.5,"20240515","20240531","20240418",Quarterly
CFFN,"20240502",0.085,0.085,"20240503","20240517","20240423",Quarterly
CFFN,"20230202",0.085,0.085,"20230203","20230217","20230124",Quarterly
CFFN,"20221117",0.28,0.28,"20221118","20221202","20221026",Other
CFFN,"20230803",0.085,0.085,"20230804","20230818","20230725",Quarterly
CFFN,"20240802",0.085,0.085,"20240802","20240816","20240723",Quarterly
CFFN,"20230504",0.085,0.085,"20230505","20230519","20230425",Quarterly
CFFN,"20221103",0.0821,0.0821,"20221104","20221118","20221025",Quarterly
CFFN,"20231102",0.085,0.085,"20231103","20231117","20231024",Quarterly
CFFN,"20240201",0.085,0.085,"20240202","20240216","20240123",Quarterly
CFG,"20221101",0.42,0.42,"20221102","20221116","20221019",Quarterly
CFG,"20230502",0.42,0.42,"20230503","20230517","20230419",Quarterly
CFG,"20230130",0.42,0.42,"20230131","20230214","20230113",Quarterly
CFG,"20240731",0.42,0.42,"20240731","20240814","20240717",Quarterly
CFG,"20230801",0.42,0.42,"20230802","20230816","20230719",Quarterly
CFG,"20240430",0.42,0.42,"20240501","20240515","20240417",Quarterly
CFG,"20240130",0.42,0.42,"20240131","20240214","20240117",Quarterly
CFG,"20231031",0.42,0.42,"20231101","20231115","20231017",Quarterly
CG,"20240513",0.35,0.35,"20240514","20240521","20240424",Quarterly
CG,"20230221",0.325,0.325,"20230222","20230301","20230201",Quarterly
CG,"20230814",0.35,0.35,"20230815","20230823","20230802",Quarterly
CG,"20231120",0.35,0.35,"20231121","20231129","20231107",Quarterly
CG,"20240816",0.35,0.35,"20240816","20240826","20240724",Quarterly
CG,"20221117",0.325,0.325,"20221118","20221125","20221108",Quarterly
CG,"20230515",0.35,0.35,"20230516","20230523","20230425",Quarterly
CG,"20240222",0.35,0.35,"20240223","20240301","20240206",Quarterly
CHDN,"20221201",0.714,0.357,"20221202","20230106","20221026",Annual
CHDN,"20231130",0.382,0.382,"20231201","20240105","20231025",Annual
CHH,"20221230",0.2375,0.2375,"20230103","20230117","20221207",Quarterly
CHH,"20220930",0.2375,0.2375,"20221003","20221014","20220922",Quarterly
CHH,"20230331",0.2875,0.2875,"20230403","20230418","20230301",Quarterly
CHH,"20240701",0.2875,0.2875,"20240701","20240716","20240515",Quarterly
CHH,"20230929",0.2875,0.2875,"20231002","20231017","20230913",Quarterly
CHH,"20240401",0.2875,0.2875,"20240402","20240417","20240228",Quarterly
CHH,"20220922",0.105,0.105,-,"20221007","20220913",-
