"bse_dt","tck_iem_cd","ifw_ofw_dit_cd","ifw_ofw_tck_cd","ifw_ofw_amt_wht_rt","ifw_ofw_rnk"
"20240820",ENVX        ,"01",AAPL        ,70.45,1
"20240806",ENVX        ,"01",SYM         ,100.00,1
"20240716",ENVX        ,"01",NAIL        ,100.00,1
"20240820",ENVX        ,"01",SBUX        ,29.55,2
"20240708",ENVX        ,"02",MDWD        ,39.27,1
"20240805",ENVX        ,"02",SYM         ,82.29,1
"20240708",ENVX        ,"02",MICS        ,27.11,2
"20240708",ENVX        ,"02",ANVS        ,22.24,3
"20240610",ENVX        ,"02",NVDL        ,55.67,1
"20240628",ENVX        ,"02",RIVN        ,100.00,1
"20240701",ENVX        ,"02",ARQT        ,11.17,5
"20240701",ENVX        ,"02",RDW         ,11.49,4
"20240701",ENVX        ,"02",AMZN        ,19.35,3
"20240701",ENVX        ,"02",APP         ,25.00,2
"20240701",ENVX        ,"02",TPC         ,26.17,1
"20240722",ENVX        ,"02",ALB         ,100.00,1
"20240708",ENVX        ,"02",STSS        ,11.37,4
"20240531",ENVX        ,"02",GME         ,70.49,1
"20240826",ENVX        ,"02",IONQ        ,100.00,1
"20240610",ENVX        ,"02",NVDU        ,32.33,2
"20240531",ENVX        ,"02",COP         ,29.51,2
"20240610",ENVX        ,"02",GEV         ,12.00,3
"20240805",ENVX        ,"02",NVDL        ,17.71,2
"20240627",ENVX        ,"02",WENA        ,100.00,1
"20240607",ENVX        ,"02",SCHD        ,100.00,1
"20240712",ENVX        ,"02",GERN        ,15.65,2
"20240712",ENVX        ,"02",RNA         ,9.71,5
"20240712",ENVX        ,"02",HMST        ,10.96,4
"20240718",ENVX        ,"02",TQQQ        ,100.00,1
"20240712",ENVX        ,"02",SMMT        ,14.26,3
"20240709",ENVX        ,"02",SERV        ,100.00,1
"20240715",ENVX        ,"02",U           ,100.00,1
"20240712",ENVX        ,"02",WMT         ,22.94,1
"20240702",EPAM        ,"01",PERI        ,100.00,1
"20240711",EPAM        ,"01",PLUG        ,100.00,1
"20240701",EPAM        ,"01",SNPS        ,17.96,1
"20240717",EPAM        ,"01",CCL         ,86.66,1
"20240612",EPAM        ,"01",ORCL        ,56.32,1
"20240612",EPAM        ,"01",AAPL        ,43.68,2
"20240717",EPAM        ,"01",ONON        ,13.34,2
"20240708",EPAM        ,"01",OXY         ,100.00,1
"20240723",EPAM        ,"01",CGC         ,100.00,1
"20240729",EPAM        ,"01",JOBY        ,100.00,1
"20240610",EPAM        ,"01",AMN         ,100.00,1
"20240701",EPAM        ,"01",COF         ,10.11,5
"20240701",EPAM        ,"01",DXCM        ,10.37,4
"20240701",EPAM        ,"01",KLAC        ,12.30,3
"20240701",EPAM        ,"01",DECK        ,15.09,2
"20240604",EPAM        ,"02",WOOF        ,2.22,3
"20240703",EPAM        ,"02",NKE         ,100.00,1
"20240618",EPAM        ,"02",AVGO        ,100.00,1
"20240718",EPAM        ,"02",NVDA        ,100.00,1
"20240613",EPAM        ,"02",SQQQ        ,100.00,1
"20240604",EPAM        ,"02",SPWR        ,1.75,5
"20240712",EPAM        ,"02",C           ,12.31,5
"20240712",EPAM        ,"02",AAPU        ,12.98,4
"20240712",EPAM        ,"02",KO          ,13.79,3
"20240604",EPAM        ,"02",GRPN        ,50.73,1
"20240604",EPAM        ,"02",MTTR        ,42.81,2
"20240726",EPAM        ,"02",CGC         ,100.00,1
"20240625",EPAM        ,"02",PYPL        ,51.90,1
"20240812",EPAM        ,"02",PFE         ,100.00,1
"20240712",EPAM        ,"02",TSM         ,17.28,2
"20240604",EPAM        ,"02",HKD         ,2.16,4
"20240712",EPAM        ,"02",LLY         ,29.17,1
"20240625",EPAM        ,"02",VST         ,48.10,2
"20240626",EPAM        ,"02",SMCI        ,100.00,1
"20240617",EPAM        ,"02",SOFI        ,100.00,1
"20240611",EPAM        ,"02",NVTAQ       ,100.00,1
"20240722",EPAM        ,"02",SOXL        ,49.48,2
"20240722",EPAM        ,"02",OXY         ,50.52,1
"20240725",EPAM        ,"02",TSLA        ,100.00,1
"20240805",EPAM        ,"02",SOXL        ,100.00,1
"20240723",EPAM        ,"02",NVDL        ,56.47,1
"20240723",EPAM        ,"02",LLY         ,43.53,2
"20240717",EPAM        ,"02",ALGN        ,100.00,1
"20240614",EPAM        ,"02",PLAB        ,100.00,1
"20240814",EPAM        ,"02",GOOGL       ,100.00,1
"20240805",EQT         ,"01",BE          ,100.00,1
"20240821",EQT         ,"01",AMD         ,100.00,1
"20240718",EQT         ,"01",OKLO        ,34.66,2
"20240718",EQT         ,"01",MLEC        ,65.34,1
"20240614",EQT         ,"02",PEGY        ,100.00,1
"20240611",EQT         ,"02",ENB         ,100.00,1
"20240613",EQT         ,"02",GM          ,100.00,1
"20240729",EQX         ,"01",NVTAQ       ,0.14,2
"20240729",EQX         ,"01",SVIX        ,99.86,1
"20240826",ERIE        ,"01",SMCI        ,21.61,3
"20240826",ERIE        ,"01",LRCX        ,29.85,2
"20240826",ERIE        ,"01",CYBR        ,10.03,4
"20240826",ERIE        ,"01",ELF         ,6.09,5
"20240826",ERIE        ,"01",ASML        ,32.43,1
"20240607",ERO         ,"02",MU          ,100.00,1
"20240528",ERO         ,"02",GEV         ,100.00,1
"20240827",ERO         ,"02",JNUG        ,100.00,1
"20240529",ERO         ,"01",PEP         ,100.00,1
"20240820",ERO         ,"01",EGY         ,100.00,1
"20240718",ESGR        ,"01",FOXF        ,28.92,2
"20240718",ESGR        ,"01",MRNA        ,71.08,1
"20240528",ESLT        ,"02",GEV         ,39.07,2
"20240528",ESLT        ,"02",FSLR        ,60.93,1
"20240816",ESPR        ,"01",ARDX        ,8.91,2
"20240816",ESPR        ,"01",BE          ,91.09,1
"20240814",ESPR        ,"01",XFOR        ,28.31,3
"20240611",ESPR        ,"01",CVAC        ,18.19,5
"20240611",ESPR        ,"01",CVRX        ,19.51,4
"20240611",ESPR        ,"01",SFIX        ,21.13,2
"20240611",ESPR        ,"01",IREN        ,21.33,1
"20240611",ESPR        ,"01",VNDA        ,19.84,3
"20240814",ESPR        ,"01",AMD         ,36.53,1
"20240814",ESPR        ,"01",TSLA        ,35.16,2
"20240701",ESPR        ,"01",BARK        ,100.00,1
"20240628",ESPR        ,"01",WENA        ,100.00,1
"20240710",ESPR        ,"01",GME         ,100.00,1
"20240702",ESPR        ,"02",CHWY        ,100.00,1
"20240605",ESPR        ,"02",NVDS        ,100.00,1
"20240711",ESPR        ,"02",AMLX        ,98.19,1
"20240711",ESPR        ,"02",ASRT        ,1.03,2
"20240619",ESPR        ,"02",ASNS        ,100.00,1
"20240711",ESPR        ,"02",MDWD        ,0.77,3
"20240716",ESPR        ,"02",DJT         ,100.00,1
"20240611",ESPR        ,"02",BROG        ,13.71,1
"20240814",ESPR        ,"02",NU          ,100.00,1
"20240717",ESPR        ,"02",SMX         ,100.00,1
"20240819",ESPR        ,"02",HUYA        ,19.74,3
"20240819",ESPR        ,"02",YINN        ,18.04,4
"20240819",ESPR        ,"02",SRRK        ,10.63,5
"20240612",ESPR        ,"02",VIRC        ,45.17,2
"20240611",ESPR        ,"02",VBNK        ,12.62,2
"20240710",ESPR        ,"02",WENA        ,100.00,1
"20240611",ESPR        ,"02",RLAY        ,12.52,3
"20240612",ESPR        ,"02",WULF        ,54.83,1
"20240611",ESPR        ,"02",TIGR        ,12.41,4
"20240611",ESPR        ,"02",ZKH         ,11.73,5
"20240819",ESPR        ,"02",GOVX        ,23.10,2
"20240819",ESPR        ,"02",ASTS        ,26.86,1
"20240827",ETSY        ,"01",SMR         ,10.95,2
"20240702",ETSY        ,"01",TSLL        ,54.56,1
"20240702",ETSY        ,"01",DELL        ,45.44,2
"20240625",ETSY        ,"01",GTLS        ,25.42,2
"20240625",ETSY        ,"01",BRK.B       ,36.97,1
"20240703",ETSY        ,"01",AAGR        ,100.00,1
"20240625",ETSY        ,"01",MRK         ,23.60,3
"20240625",ETSY        ,"01",NEE         ,6.57,4
"20240625",ETSY        ,"01",KO          ,5.67,5
"20240827",ETSY        ,"01",TQQQ        ,89.05,1
"20240530",ETSY        ,"01",CSCO        ,19.32,2
"20240704",ETSY        ,"01",TECL        ,100.00,1
"20240530",ETSY        ,"01",OPTT        ,0.42,4
"20240530",ETSY        ,"01",UXIN        ,0.96,3
"20240717",ETSY        ,"01",SQ          ,43.50,1
"20240717",ETSY        ,"01",PLTR        ,22.25,3
"20240717",ETSY        ,"01",COHR        ,34.25,2
"20240530",ETSY        ,"01",AAPL        ,79.30,1
"20240715",ETSY        ,"02",ALTM        ,10.19,2
"20240715",ETSY        ,"02",ABBV        ,89.81,1
"20240807",ETSY        ,"02",WOLF        ,32.79,1
"20240807",ETSY        ,"02",OILU        ,29.48,2
"20240807",ETSY        ,"02",KORU        ,16.20,3
"20240807",ETSY        ,"02",MEXX        ,13.93,4
"20240807",ETSY        ,"02",BITU        ,7.60,5
"20240709",ETSY        ,"02",SMTC        ,35.32,2
"20240709",ETSY        ,"02",VST         ,64.68,1
"20240704",ETSY        ,"02",NTLA        ,0.56,3
"20240704",ETSY        ,"02",NVDL        ,14.65,2
"20240704",ETSY        ,"02",AVGO        ,84.79,1
"20240701",ETSY        ,"02",MRK         ,6.94,5
"20240701",ETSY        ,"02",ZM          ,9.95,4
"20240701",ETSY        ,"02",AMZN        ,10.83,3
"20240701",ETSY        ,"02",KMB         ,15.49,2
"20240701",ETSY        ,"02",META        ,56.51,1
"20240717",ETSY        ,"02",WBTN        ,100.00,1
"20240617",ETSY        ,"02",SPY         ,47.54,1
"20240617",ETSY        ,"02",QQQ         ,41.97,2
"20240617",ETSY        ,"02",MAR         ,10.49,3
"20240712",EVC         ,"02",ZCMD        ,35.91,1
"20240712",EVC         ,"02",NBY         ,32.29,2
"20240712",EVC         ,"02",WAVD        ,31.80,3
"20240723",EVER        ,"01",MEDP        ,100.00,1
"20240809",EVER        ,"02",CLOV        ,16.80,4
"20240809",EVER        ,"02",SHIP        ,28.15,2
"20240809",EVER        ,"02",FRPT        ,35.62,1
"20240809",EVER        ,"02",UNIT        ,19.42,3
"20240718",EVLV        ,"01",HOLO        ,99.29,1
"20240718",EVLV        ,"01",FTFT        ,0.71,2
"20240813",EVLV        ,"01",BKNG        ,100.00,1
"20240819",EVLV        ,"01",BNAI        ,50.32,1
"20240819",EVLV        ,"01",GLUE        ,49.68,2
"20240719",EVLV        ,"01",QSI         ,12.67,3
"20240719",EVLV        ,"01",ZJYL        ,12.72,2
"20240719",EVLV        ,"01",OMER        ,13.58,1
"20240719",EVLV        ,"01",EGHT        ,12.48,5
"20240719",EVLV        ,"01",TPIC        ,12.56,4
"20240822",EVLV        ,"02",TLS         ,15.99,3
"20240731",EVLV        ,"02",VCNX        ,38.03,1
"20240820",EVLV        ,"02",MREO        ,13.48,1
"20240731",EVLV        ,"02",SANA        ,13.85,2
"20240731",EVLV        ,"02",TTNP        ,13.24,3
"20240731",EVLV        ,"02",MI          ,11.23,4
"20240731",EVLV        ,"02",ZURA        ,8.80,5
"20240822",EVLV        ,"02",BTBT        ,16.38,1
"20240822",EVLV        ,"02",LNZA        ,16.30,2
"20240820",EVLV        ,"02",RXT         ,13.07,3
"20240820",EVLV        ,"02",EPIX        ,12.31,5
"20240820",EVLV        ,"02",NYCB        ,13.00,4
"20240716",EVLV        ,"02",GNLN        ,67.34,1
"20240716",EVLV        ,"02",LPTV        ,32.66,2
"20240822",EVLV        ,"02",IMNM        ,14.27,4
"20240822",EVLV        ,"02",PITA        ,13.52,5
"20240820",EVLV        ,"02",AUPH        ,13.44,2
"20240726",EW          ,"01",BA          ,100.00,1
"20240823",EW          ,"01",SLNAF       ,100.00,1
"20240729",EW          ,"01",TSLL        ,0.16,4
"20240729",EW          ,"01",UNH         ,98.35,1
"20240729",EW          ,"01",APD         ,0.76,2
"20240722",EW          ,"01",AMCX        ,100.00,1
"20240729",EW          ,"01",MCD         ,0.74,3
"20240822",EW          ,"02",NVDL        ,100.00,1
"20240816",EW          ,"02",JETS        ,100.00,1
"20240730",EW          ,"02",WFRD        ,100.00,1
"20240625",EW          ,"02",PINS        ,100.00,1
"20240805",EW          ,"02",SOXL        ,47.22,2
"20240805",EW          ,"02",TSLL        ,52.78,1
"20240719",EWY         ,"01",JVA         ,100.00,1
"20240805",EWY         ,"01",PFE         ,100.00,1
"20240814",EWY         ,"02",INDA        ,100.00,1
"20240607",EWY         ,"02",QID         ,100.00,1
"20240731",EWY         ,"02",SLB         ,100.00,1
"20240809",EXAS        ,"01",TSLA        ,100.00,1
"20240611",EXAS        ,"02",NVTAQ       ,100.00,1
"20240814",EXAS        ,"02",SBUX        ,57.07,1
"20240814",EXAS        ,"02",QDEL        ,42.93,2
"20240531",EXAS        ,"02",CRM         ,79.65,1
"20240531",EXAS        ,"02",PATH        ,20.35,2
"20240807",EXAS        ,"02",PRST        ,48.10,2
"20240807",EXAS        ,"02",OSTX        ,51.90,1
"20240809",EXEL        ,"01",ELF         ,100.00,1
"20240709",EXEL        ,"01",MULN        ,100.00,1
"20240711",EXEL        ,"01",TSLL        ,100.00,1
"20240605",EXK         ,"02",SBSW        ,4.06,2
"20240619",EXK         ,"02",DELL        ,100.00,1
"20240605",EXK         ,"02",UVIX        ,95.94,1
"20240624",EXK         ,"01",NAAS        ,6.95,3
"20240624",EXK         ,"01",UVIX        ,82.61,1
"20240624",EXK         ,"01",THMO        ,0.31,5
"20240624",EXK         ,"01",NVNI        ,9.17,2
"20240624",EXK         ,"01",ENSV        ,0.78,4
"20240704",EXLS        ,"02",SQ          ,43.55,2
"20240704",EXLS        ,"02",SLM         ,56.45,1
"20240701",EXLS        ,"02",SFY         ,100.00,1
"20240702",EXLS        ,"01",SHOP        ,7.16,5
"20240702",EXLS        ,"01",TSLA        ,57.18,1
"20240702",EXLS        ,"01",UBER        ,13.13,2
"20240702",EXLS        ,"01",MMM         ,7.38,3
"20240702",EXLS        ,"01",CEIX        ,7.37,4
"20240716",EXPD        ,"02",MULN        ,100.00,1
"20240710",EXPI        ,"01",ETHU        ,100.00,1
"20240529",EXR         ,"02",STLD        ,100.00,1
"20240813",EXR         ,"02",MSFT        ,100.00,1
"20240827",EYPT        ,"01",ABSI        ,21.71,2
"20240827",EYPT        ,"01",SQNS        ,16.68,3
"20240827",EYPT        ,"01",AIRI        ,61.61,1
"20240604",EZPW        ,"02",NVDL        ,39.45,1
"20240604",EZPW        ,"02",FSLR        ,33.49,2
"20240604",EZPW        ,"02",CRWD        ,9.48,3
"20240604",EZPW        ,"02",GEV         ,8.72,4
"20240604",EZPW        ,"02",ORCL        ,3.66,5
"20240531",EZPW        ,"01",DELL        ,42.72,1
"20240531",EZPW        ,"01",NVDL        ,28.64,2
"20240531",EZPW        ,"01",FSLR        ,28.64,3
"20240621",F           ,"02",NVDA        ,90.49,1
"20240628",F           ,"02",TSLL        ,25.17,2
"20240722",F           ,"02",BTI         ,37.14,2
"20240808",F           ,"02",TLTW        ,44.07,2
"20240808",F           ,"02",NANC        ,55.93,1
"20240627",F           ,"02",FFIE        ,100.00,1
"20240722",F           ,"02",INDA        ,62.86,1
"20240724",F           ,"02",TSLZ        ,100.00,1
"20240628",F           ,"02",SOXS        ,18.29,3
"20240819",F           ,"02",SBIT        ,77.55,1
"20240801",F           ,"02",TELL        ,100.00,1
"20240719",F           ,"02",WISA        ,0.55,2
"20240607",F           ,"02",O           ,100.00,1
"20240624",F           ,"02",NVDA        ,100.00,1
"20240611",F           ,"02",RUN         ,0.95,2
"20240719",F           ,"02",GOEV        ,0.25,3
"20240708",F           ,"02",QCOM        ,48.17,1
"20240708",F           ,"02",NVDA        ,47.14,2
"20240708",F           ,"02",PCAR        ,4.69,3
"20240705",F           ,"02",BE          ,100.00,1
"20240809",F           ,"02",DIS         ,100.00,1
"20240701",F           ,"02",UAA         ,1.26,4
"20240701",F           ,"02",SPLG        ,4.52,3
"20240701",F           ,"02",BABA        ,27.14,2
"20240701",F           ,"02",BRK.B       ,67.08,1
"20240611",F           ,"02",LCID        ,99.05,1
"20240628",F           ,"02",AUUD        ,0.48,5
"20240802",F           ,"02",GT          ,0.17,2
"20240531",F           ,"02",AMD         ,13.89,2
"20240531",F           ,"02",SMR         ,86.11,1
"20240802",F           ,"02",SOXL        ,99.83,1
"20240710",F           ,"02",LMT         ,30.69,1
"20240710",F           ,"02",MGK         ,21.80,2
"20240710",F           ,"02",AMZN        ,13.29,3
"20240725",F           ,"02",KMI         ,100.00,1
"20240610",F           ,"02",SBUX        ,12.52,2
"20240610",F           ,"02",O           ,87.48,1
"20240628",F           ,"02",ADBE        ,13.42,4
"20240819",F           ,"02",SQQQ        ,2.53,3
"20240819",F           ,"02",VYGR        ,19.91,2
"20240710",F           ,"02",CROX        ,9.55,4
"20240710",F           ,"02",CVNA        ,8.38,5
"20240530",F           ,"02",SMCI        ,100.00,1
"20240719",F           ,"02",CCJ         ,99.20,1
"20240628",F           ,"02",SOXL        ,42.24,1
"20240805",F           ,"02",SOXL        ,69.63,1
"20240805",F           ,"02",QCOM        ,7.75,2
"20240805",F           ,"02",TSLA        ,7.58,3
"20240805",F           ,"02",USOI        ,6.68,4
"20240805",F           ,"02",INTC        ,2.88,5
"20240621",F           ,"02",SMX         ,9.51,2
"20240603",F           ,"02",SMCI        ,72.79,1
"20240618",F           ,"02",AGBA        ,30.98,1
"20240716",F           ,"02",AISP        ,26.69,2
"20240605",F           ,"02",CRKN        ,63.55,1
"20240715",F           ,"02",ABBV        ,44.31,2
"20240716",F           ,"02",GL          ,24.76,3
"20240715",F           ,"02",AAPL        ,44.99,1
"20240816",F           ,"02",YINN        ,1.83,5
"20240718",F           ,"02",ALZN        ,100.00,1
"20240716",F           ,"02",DECK        ,8.85,4
"20240709",F           ,"02",QQQ         ,5.84,5
"20240816",F           ,"02",BOIL        ,46.39,1
"20240816",F           ,"02",OXY         ,34.95,2
"20240816",F           ,"02",DIS         ,7.67,3
"20240816",F           ,"02",CWEB        ,7.37,4
"20240821",F           ,"02",CWEB        ,91.47,1
"20240821",F           ,"02",YINN        ,8.53,2
"20240716",F           ,"02",PLTR        ,8.18,5
"20240618",F           ,"02",EXC         ,23.99,3
"20240711",F           ,"02",DELL        ,66.92,1
"20240813",F           ,"02",RUN         ,100.00,1
"20240731",F           ,"02",MSFT        ,24.82,2
"20240731",F           ,"02",NVAX        ,75.18,1
"20240618",F           ,"02",LGVN        ,12.28,4
"20240715",F           ,"02",ALTM        ,5.03,4
"20240812",F           ,"02",NVDA        ,40.61,2
"20240604",F           ,"02",EH          ,9.91,3
"20240715",F           ,"02",SSO         ,5.67,3
"20240604",F           ,"02",CRM         ,34.64,2
"20240604",F           ,"02",TQQQ        ,55.46,1
"20240812",F           ,"02",IBM         ,59.39,1
"20240822",F           ,"02",BITX        ,50.51,1
"20240618",F           ,"02",VXRT        ,6.45,5
"20240822",F           ,"02",SIRI        ,7.52,5
"20240822",F           ,"02",TGT         ,8.51,4
"20240822",F           ,"02",JD          ,8.67,3
"20240603",F           ,"02",DELL        ,19.42,2
"20240709",F           ,"02",IBB         ,26.51,1
"20240703",F           ,"02",OPEN        ,56.50,1
"20240822",F           ,"02",TTE         ,11.03,2
"20240703",F           ,"02",LUV         ,43.25,2
"20240703",F           ,"02",NVTAQ       ,0.25,3
"20240709",F           ,"02",XBI         ,21.89,2
"20240716",F           ,"02",SOXL        ,31.54,1
